Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W417    3479.81         3481.09         0.176959        0.999633        39.6715         0.769696        
W418    3480.94         3480.78         0.124879        1.00005         62.3912         10.5628         
W419    3481.94         3481.97         0.128962        0.999989        67.271          1.64532         
W420    3482.79         3487.03         0.130953        0.998783        60.1128         1.02917         
W421    3483.5          3483.99         0.132197        0.99986         66.2933         0.585109        
W422    3484.07         3484.05         0.123558        1               65.845          0.59837         
W423    3484.49         3484.82         0.127233        0.999906        61.0833         3.78687         
W424    3484.78         3484.75         0.136606        1.00001         66.0106         2.53146         
W425    3484.92         3485.32         0.145036        0.999886        62.469          3.85938         
W426    3484.92         3484.77         0.141228        1.00004         66.1967         0.575045        
W427    3484.78         3484.77         0.145734        1               84.2283         0.834887        
W428    3484.49         3484.61         0.13129         0.999967        93.8648         6.25431         
W429    3484.07         3484.17         0.12823         0.999969        62.5591         3.19802         
W430    3483.5          3480.99         0.15273         1.00072         66.6713         2.76808         
W431    3482.79         3486.61         0.134927        0.998903        58.5014         0.33879         
W432    3481.94         3482.23         0.133704        0.999914        75.0945         2.50498         
W433    3480.94         3480.08         0.138185        1.00025         99.0455         0.744361        
W434    3479.81         3486.84         0.145754        0.997983        86.1246         1.22749         
W435    3478.53         3505.17         0.134694        0.9924          71.7221         4.53115         
W436    3477.12         3484.74         0.145113        0.997813        81.8594         2.74483         
W437    3475.57         3475.43         0.134471        1.00004         55.346          2.15141         
W438    3473.87         3473.87         0.139195        1               65.3174         1.77984         
W439    3472.04         3467.89         0.132807        1.0012          70.8392         1.47929         
W440    3470.07         3468.3          0.134883        1.00051         47.1452         1.43345         
W441    3467.97         3475.98         0.13478         0.997696        48.2773         5.3626          
W442    3465.73         14575.2         0.157552        0.5             199.948         1.60534         
W443    3466.28         3516.4          0.140683        0.985749        52.688          1.60999         
W444    3468.53         3478.82         0.130978        0.997041        76.5723         1.466           
W445    3470.64         3467.34         0.139996        1.00095         91.096          1.42259         
W446    3472.6          3643.27         0.129244        0.953156        142.528         3.53457         
W447    3474.44         3500.72         0.133604        0.992491        39.2014         1.86986         
W448    3476.13         3473.13         0.139307        1.00086         64.8993         3.21286         
W449    3477.68         3478.14         0.126937        0.999868        40.918          7.11624         
W450    3479.1          3479.8          0.136943        0.9998          55.5758         0.924923        
W451    3480.37         3480.51         0.141669        0.999961        88.0484         1.07179         
W452    3481.51         3483.12         0.132991        0.999536        80.8848         1.91436         
W453    3482.5          3482.9          0.148645        0.999885        70.7261         0.492769        
W454    3483.35         3483.83         0.136243        0.999863        65.4223         0.909321        
W455    3484.06         3483.96         0.136097        1.00003         80.1771         1.23673         
W456    3484.63         3485.3          0.134302        0.99981         70.451          2.02923         
W457    3485.06         3484.72         0.142019        1.0001          63.0958         1.76006         
W458    3485.34         3485.53         0.134203        0.999946        74.6529         0.324927        
W459    3485.49         3485.94         0.15702         0.999869        70.1878         3.9944          
W460    3485.49         3487.05         0.139383        0.999553        76.197          6.40208         
W461    3485.34         3485.68         0.158482        0.999902        103.681         9.38288         
W462    3485.06         3485.22         0.144163        0.999955        87.6793         0.577769        
W463    3484.63         3484.81         0.136676        0.999951        62.3457         2.58944         
W464    3484.06         3480.7          0.132211        1.00097         67.9879         3.56428         
W465    3483.35         3483.83         0.132728        0.999864        67.4182         0.216455        
W466    3482.5          3482.45         0.12809         1.00001         77.8725         4.44138         
W467    3481.51         3481.79         0.145844        0.999918        64.9223         0.371157        
W468    3480.37         3481.1          0.160739        0.999792        70.9479         3.07075         
W469    3479.1          3479.93         0.151063        0.999762        68.667          4.45378         
W470    3477.68         3482.4          0.13496         0.998647        25.5222         1.3141          
W471    3476.13         3475.98         0.133279        1.00004         57.3954         0.433647        
W472    3474.44         3475.46         0.134635        0.999705        42.9762         1.17849         
W473    3472.6          3472.31         0.13503         1.00008         46.1159         0.336593        
W474    3470.64         3473.87         0.134797        0.999068        67.0723         3.28116         
W475    3468.53         3660.94         0.148124        0.947443        175.835         2.7382          
W476    3466.28         3492.26         0.148948        0.992561        36.0443         1.05729         
W477    3466.7          3443.62         0.179069        1.0067          13.6415         2.40842         
W478    3468.95         3496.7          0.129706        0.992062        24.2631         0.306552        
W479    3471.06         3447.16         0.12672         1.00693         41.131          0.538244        
W480    3473.03         3476.34         0.139621        0.999047        102.954         1.77172         
W481    3474.86         3473.53         0.14977         1.00038         53.4801         3.54254         
W482    3476.55         3470.09         0.141115        1.00186         52.3511         0.653959        
W483    3478.11         3478.2          0.147808        0.999973        68.1228         1.02073         
W484    3479.52         3478.66         0.14306         1.00025         80.3218         0.916208        
W485    3480.8          3477.09         0.131613        1.00107         80.1901         0.196096        
W486    3481.93         3481.31         0.129576        1.00018         80.6518         2.03355         
W487    3482.93         3483.11         0.130996        0.999946        77.9906         5.0336          
W488    3483.78         3483.9          0.115196        0.999966        83.9076         2.55182         
W489    3484.49         3484.5          0.13054         0.999996        88.6543         5.32255         
W490    3485.06         3485.02         0.134773        1.00001         84.8001         3.34798         
W491    3485.48         3485.35         0.131394        1.00004         67.8773         5.31671         
W492    3485.77         3481.71         0.164179        1.00116         71.0569         2.00808         
W493    3485.91         3480.16         0.160025        1.00165         82.8293         9.21657         
W494    3485.91         3481.26         0.159061        1.00134         80.6342         24.6911         
W495    3485.77         3481.11         0.146197        1.00134         93.4824         0.700249        
W496    3485.48         3485.62         0.13749         0.999961        99.5795         7.18511         
W497    3485.06         3484.69         0.141042        1.00011         78.7732         0.974224        
W498    3484.49         3484.41         0.135288        1.00002         64.8514         1.61261         
W499    3483.78         3483.82         0.154107        0.999987        63.2947         0.773293        
W500    3482.93         3483.51         0.135445        0.999834        72.025          0.833719        
W501    3481.93         3484.09         0.134277        0.999382        61.7075         0.134122        
W502    3480.8          3481.42         0.139847        0.999821        79.5555         0.454138        
W503    3479.52         3480.47         0.141854        0.999727        41.4367         1.86036         
W504    3478.11         3471.31         0.140868        1.00196         62.1178         2.57529         
W505    3476.55         3475.99         0.138213        1.00016         64.8352         0.203204        
W506    3474.86         3473.35         0.133958        1.00043         72.4118         0.882773        
W507    3473.03         3475.24         0.141728        0.999363        64.6463         1.87748         
W508    3471.06         3472.76         0.133802        0.99951         199.916         0.517081        
W509    3468.95         3479.48         0.125407        0.996972        49.8133         2.3277          
W510    3466.7          3514.01         0.143838        0.986539        77.23           3.13271         
W511    3466.98         3501.93         0.143493        0.99002         47.3397         0.383478        
W512    3469.23         3454.32         0.164749        1.00432         64.7578         3.1696          
W513    3471.34         3470.55         0.139889        1.00023         56.9955         0.521134        
W514    3473.31         3477.01         0.143043        0.998935        31.6196         3.15309         
W515    3475.14         3471.98         0.141537        1.00091         77.8316         1.44285         
W516    3476.83         3475.77         0.153366        1.00031         63.5751         1.09931         
W517    3478.39         3479.41         0.142265        0.999706        57.7052         2.29929         
W518    3479.81         3479.39         0.147868        1.00012         65.7815         0.727846        
W519    3481.08         3481.02         0.148247        1.00002         80.377          0.999505        
W520    3482.22         3484.05         0.14415         0.999473        62.3025         0.561884        
W521    3483.21         3482.65         0.129087        1.00016         69.7651         0.423255        
W522    3484.06         3487.66         0.157136        0.998968        62.7523         0.747003        
W523    3484.77         3484.62         0.151491        1.00004         71.4478         0.603068        
W524    3485.34         3486.2          0.143621        0.999755        77.2067         1.24124         
W525    3485.77         3480            0.194624        1.00166         67.2619         6.49737         
W526    3486.05         1265.36         0.134383        2               187.845         0.65932         
W527    3486.2          1413.12         0.170639        2               200             3.54238         
W528    3486.2          1466.7          0.182117        2               200             4.0642          
W529    3486.05         1342.5          0.156809        2               171.274         2.5059          
W530    3485.77         3482.62         0.135858        1.0009          78.2899         1.65217         
W531    3485.34         3485.93         0.141032        0.999831        73.5874         0.692295        
W532    3484.77         3484.8          0.144575        0.999992        64.9062         2.88001         
W533    3484.06         3484.29         0.152624        0.999935        62.5546         5.07945         
W534    3483.21         3486.39         0.132608        0.999087        61.9695         2.08037         
W535    3482.22         3483.7          0.131488        0.999574        68.2459         1.25727         
W536    3481.08         3481.34         0.148826        0.999925        73.3134         1.25891         
W537    3479.81         3479.21         0.144237        1.00017         71.1908         1.96193         
W538    3478.39         3476.77         0.138561        1.00047         68.9922         0.497444        
W539    3476.83         3481.23         0.137676        0.998736        29.1328         1.63688         
W540    3475.14         3469.19         0.143833        1.00172         65.4773         2.93105         
W541    3473.31         3470.51         0.123694        1.0008          60.7563         0.428271        
W542    3471.34         3471.95         0.135523        0.999822        73.4505         0.384432        
W543    3469.23         3450.16         0.140938        1.00553         78.5589         0.850595        
W544    3466.98         3558.76         0.150176        0.97421         54.4836         1.16604         
W545    3467.12         3502.17         0.146588        0.989993        55.3317         1.44371         
W546    3469.37         3467.74         0.146009        1.00047         51.9346         1.70514         
W547    3471.48         3472.82         0.139213        0.999612        53.1331         1.37178         
W548    3473.45         3449.69         0.140409        1.00689         65.4344         0.307021        
W549    3475.28         3476.1          0.130227        0.999765        70.5633         0.710445        
W550    3476.98         3476.17         0.148098        1.00023         67.9194         0.106206        
W551    3478.53         3477.95         0.155162        1.00017         66.372          2.7171          
W552    3479.95         3478.92         0.156356        1.00029         33.8554         0.787567        
W553    3481.22         3481.11         0.150749        1.00003         83.0353         1.76945         
W554    3482.36         3482.52         0.137534        0.999953        65.759          0.920805        
W555    3483.35         3483.05         0.118401        1.00009         65.0875         0.190869        
W556    3484.2          3484.77         0.139242        0.999839        60.3785         1.38951         
W557    3484.92         3484.78         0.136718        1.00004         63.5376         3.24076         
W558    3485.48         3486.38         0.148838        0.999742        65.7204         2.16388         
W559    3485.91         3478.42         0.152234        1.00215         85.821          1.42134         
W560    3486.2          1512.54         0.157615        2               200             0.889419        
W563    3486.2          1395.33         0.155329        2               153.555         0.939581        
W564    3485.91         3483.06         0.152386        1.00082         89.7051         6.96319         
W565    3485.48         3486.78         0.154222        0.999627        69.7947         1.64207         
W566    3484.92         3485.01         0.143042        0.999972        70.7968         2.5739          
W567    3484.2          3484.05         0.153543        1.00004         67.3772         3.26831         
W568    3483.35         3479.41         0.151189        1.00113         68.6401         2.69023         
W569    3482.36         3484.68         0.138057        0.999335        88.496          0.411812        
W570    3481.22         3482.11         0.148031        0.999747        79.3241         0.941052        
W571    3479.95         3479.08         0.142167        1.00025         68.0686         3.70869         
W572    3478.53         3479.87         0.134769        0.999615        83.8721         0.444456        
W573    3476.98         3475.14         0.138978        1.00053         59.1788         0.724551        
W574    3475.28         3473.83         0.140336        1.00042         53.9836         1.1707          
W575    3473.45         3470.66         0.150346        1.0008          74.823          2.20691         
W576    3471.48         3469.2          0.134871        1.00066         63.7865         1.47425         
W577    3469.37         3052.71         0.133788        1.13649         56.0568         1.54918         
W578    3467.12         3133.87         0.12459         1.10634         52.7343         3.60366         
W579    3467.12         3525.48         0.149697        0.983446        39.0749         2.10619         
W580    3469.37         3217.05         0.124349        1.07843         51.1226         3.86061         
W581    3471.48         3469.05         0.146675        1.0007          57.6531         1.72503         
W582    3473.45         3468.35         0.141561        1.00147         61.2565         2.87009         
W583    3475.28         3474.84         0.140128        1.00013         68.4488         1.6519          
W584    3476.98         3475.76         0.148112        1.00035         81.298          1.48564         
W585    3478.53         3478.24         0.141897        1.00008         65.3698         1.44724         
W586    3479.95         3478.28         0.141542        1.00048         66.5667         2.76152         
W587    3481.22         3481.16         0.164779        1.00002         66.7266         1.7155          
W588    3482.36         3481.94         0.142629        1.00012         65.9003         0.579858        
W589    3483.35         3484.18         0.157496        0.999763        66.9571         2.12728         
W590    3484.2          3482.83         0.169364        1.00039         63.9643         2.7523          
W591    3484.92         3484.98         0.159559        0.99998         62.372          0.991138        
W592    3485.48         3486.53         0.143763        0.999701        66.0243         0.922497        
W593    3485.91         3480.9          0.166053        1.00144         89.9659         17.6143         
W594    3486.2          1379.54         0.160888        2               200             2.12854         
W597    3486.2          1457.47         0.171154        2               145.881         0.211802        
W598    3485.91         3484.54         0.161715        1.00039         100.498         10.1304         
W599    3485.48         3486.04         0.1508          0.999842        87.6334         2.64495         
W600    3484.92         3484.59         0.147316        1.00009         65.7604         0.327984        
W601    3484.2          3484.56         0.139341        0.999899        66.1853         1.17261         
W602    3483.35         3483.43         0.138049        0.999978        64.4173         3.63518         
W603    3482.36         3480.96         0.131219        1.0004          80.0714         0.501057        
W604    3481.22         3481.26         0.144071        0.99999         67.5671         0.893461        
W605    3479.95         3479.18         0.164254        1.00022         69.6843         1.70239         
W606    3478.53         3476.78         0.147621        1.0005          32.0522         1.40583         
W607    3476.98         3475.79         0.143647        1.00034         69.0014         1.271           
W608    3475.28         3474.49         0.14442         1.00023         65.805          1.96408         
W609    3473.45         3474.16         0.139202        0.999794        62.0199         5.50976         
W610    3471.48         3461.58         0.142083        1.00286         91.0018         1.85845         
W611    3469.37         3488.42         0.144969        0.994538        58.4763         2.11689         
W612    3467.12         3595.5          0.161257        0.964296        17.6519         0.333731        
W613    3466.98         3603.37         0.145062        0.962151        8.14147         4.29257         
W614    3469.23         3479.33         0.13262         0.997097        41.5612         1.82918         
W615    3471.34         3766.52         0.13276         0.921631        181.323         1.62777         
W616    3473.31         3472.37         0.134384        1.00027         59.8177         1.74919         
W617    3475.14         3474.86         0.134022        1.00008         65.4401         2.94011         
W618    3476.83         3478.05         0.154381        0.999651        48.3065         2.34828         
W619    3478.39         3478.07         0.134219        1.00009         61.5599         0.691018        
W620    3479.81         3478.82         0.140088        1.00028         73.104          4.14105         
W621    3481.08         3483.8          0.128934        0.99922         52.2253         1.42941         
W622    3482.22         3481.37         0.133955        1.00024         90.5906         0.903395        
W623    3483.21         3479.77         0.146074        1.00099         70.9298         0.0882651       
W624    3484.06         3483.43         0.149014        1.00018         69.7882         1.19687         
W625    3484.77         3484.23         0.156024        1.00016         65.5931         3.23337         
W626    3485.34         3485.83         0.141606        0.99986         68.1092         4.78826         
W627    3485.77         3484.88         0.166243        1.00026         69.4835         0.851064        
W628    3486.05         1379.41         0.139614        2               173.119         1.34948         
W629    3486.2          1410.6          0.168026        2               200             1.81668         
W630    3486.2          1475.4          0.168797        2               154.589         1.60513         
W631    3486.05         1452.24         0.163226        2               199.998         0.356318        
W632    3485.77         3480.28         0.145387        1.00158         88.2398         4.61305         
W633    3485.34         3485.6          0.156411        0.999925        93.5093         8.3935          
W634    3484.77         3484.98         0.143625        0.999941        71.0676         3.16238         
W635    3484.06         3483.81         0.156466        1.00007         60.3593         3.84499         
W636    3483.21         3483.65         0.151786        0.999874        59.0932         0.746665        
W637    3482.22         3483.45         0.145195        0.999647        58.9711         2.92209         
W638    3481.08         3477.67         0.154843        1.00098         63.8901         0.241881        
W639    3479.81         3479.81         0.158631        0.999999        70.2777         1.48418         
W640    3478.39         3478.93         0.147803        0.999845        66.836          3.60801         
W641    3476.83         3475.31         0.141618        1.00044         53.063          0.515553        
W642    3475.14         3473.8          0.148491        1.00039         73.584          0.398713        
W643    3473.31         3472.19         0.141986        1.00032         61.8782         3.62635         
W644    3471.34         3477.93         0.133968        0.998105        17.1794         0.954147        
W645    3469.23         3725.94         0.149538        0.931101        199.848         4.63789         
W646    3466.98         3594.03         0.148833        0.964651        23.5737         0.492048        
W647    3466.7          3528.44         0.16754         0.982502        37.9996         1.24093         
W648    3468.95         3468.74         0.144505        1.00006         17.9633         1.34872         
W649    3471.06         3468.81         0.143462        1.00065         42.395          0.161435        
W650    3473.03         3442.02         0.13754         1.00901         60.0616         0.181413        
W651    3474.86         3472.23         0.138088        1.00076         63.0641         0.390023        
W652    3476.55         3477.95         0.137692        0.999598        40.7211         1.7334          
W653    3478.11         3476.59         0.12945         1.00044         64.4374         1.71334         
W654    3479.52         3474.29         0.130056        1.00151         73.7884         2.55497         
W655    3480.8          3479.62         0.141762        1.00034         72.406          0.638999        
W656    3481.93         3475.71         0.149161        1.00179         60.4861         0.983057        
W657    3482.93         3476.02         0.156034        1.00199         62.155          2.54302         
W658    3483.78         3478.5          0.150128        1.00152         64.4137         0.207552        
W659    3484.49         3483.31         0.142185        1.00034         71.5496         0.890264        
W660    3485.06         3484.81         0.148965        1.00007         63.2845         2.80809         
W661    3485.48         3485.98         0.147039        0.999858        74.8872         0.488419        
W662    3485.77         3485.32         0.135915        1.00013         89.0043         0.752685        
W663    3485.91         3481.54         0.14876         1.00125         85.1357         1.33197         
W664    3485.91         3478.04         0.163483        1.00226         80.5409         2.55872         
W665    3485.77         3479.68         0.162619        1.00175         78.9304         1.19725         
W666    3485.48         3485.56         0.146493        0.999979        77.6126         0.415379        
W667    3485.06         3485.28         0.14848         0.999935        75.5537         2.50049         
W668    3484.49         3484.34         0.143337        1.00004         62.7264         1.25508         
W669    3483.78         3483.03         0.150297        1.00021         62.5014         1.03288         
W670    3482.93         3482.84         0.156164        1.00003         60.8802         1.9327          
W671    3481.93         3481.91         0.153862        1.00001         64.7719         0.636178        
W672    3480.8          3480.62         0.153348        1.00005         81.3388         0.548419        
W673    3479.52         3479.83         0.152064        0.999913        55.9497         2.1531          
W674    3478.11         3481.44         0.163893        0.999042        59.9205         2.89517         
W675    3476.55         3471.92         0.154522        1.00134         93.4018         2.08443         
W676    3474.86         3467.36         0.143441        1.00216         62.4713         3.4714          
W677    3473.03         3473.2          0.144973        0.999951        74.9054         1.83269         
W678    3471.06         3473            0.142105        0.999439        51.9735         3.30128         
W679    3468.95         3466.3          0.138459        1.00076         41.262          1.75289         
W680    3466.7          3496.8          0.155473        0.991392        36.6145         1.1354          
W681    3466.28         3580.94         0.162645        0.967981        17.3933         0.846323        
W682    3468.53         3483.02         0.148258        0.995839        16.4606         0.352729        
W683    3470.64         3467.6          0.141744        1.00088         35.2234         5.66451         
W684    3472.6          3469.61         0.144086        1.00086         62.4133         3.54636         
W685    3474.44         3481.16         0.140816        0.998068        35.3756         1.23009         
W686    3476.13         3476.38         0.141677        0.999929        30.5157         0.419523        
W687    3477.68         3475.16         0.143764        1.00073         87.9772         0.745304        
W688    3479.1          3477.93         0.142907        1.00034         68.2648         3.18806         
W689    3480.37         3479.28         0.142427        1.00031         73.7508         0.568046        
W690    3481.51         3471.97         0.144232        1.00275         60.2095         2.76288         
W691    3482.5          3588.17         0.194747        0.97055         78.6797         1.33058         
W692    3483.35         3472.34         0.144555        1.00317         76.0531         0.0999664       
W693    3484.06         3484.17         0.118634        0.999969        74.7519         1.45344         
W694    3484.63         3484.36         0.144196        1.00008         65.108          0.0498017       
W695    3485.06         3485.01         0.146043        1.00001         81.0824         0.738051        
W696    3485.34         3485.74         0.13654         0.999885        103.226         7.32415         
W697    3485.49         3486.01         0.239885        0.99985         70.7289         2.31753         
W698    3485.49         3486.89         0.144837        0.999597        81.1336         3.56169         
W699    3485.34         3486.1          0.148181        0.999783        93.1815         1.77696         
W700    3485.06         3485.15         0.146439        0.999973        98.3429         5.81716         
W701    3484.63         3484.73         0.149067        0.999971        70.7136         1.33531         
W702    3484.06         3483.88         0.147276        1.00005         65.8288         5.89755         
W703    3483.35         3483.12         0.144304        1.00007         68.1594         5.47374         
W704    3482.5          3481.22         0.140223        1.00037         61.1836         0.268468        
W705    3481.51         3481.76         0.138262        0.999927        68.8094         1.05768         
W706    3480.37         3480.44         0.153789        0.999981        62.3337         0.841719        
W707    3479.1          3478.91         0.144289        1.00006         66.1143         0.552932        
W708    3477.68         3486.62         0.141878        0.997437        40.2052         4.68874         
W709    3476.13         3477.35         0.148407        0.999648        54.9469         0.0115963       
W710    3474.44         3477.2          0.159347        0.999205        68.8834         0.698783        
W711    3472.6          3459.48         0.142501        1.00379         74.3658         1.49714         
W712    3470.64         3449.99         0.1475          1.00598         66.1345         2.53282         
W713    3468.53         3490.56         0.137003        0.993688        26.3816         1.4704          
W714    3466.28         3574.77         0.143583        0.969653        3.07905         1.67974e-05     
W715    3465.73         3503.38         0.144599        0.989252        16.3497         0.693502        
W716    3467.97         3490.97         0.142019        0.99341         45.3289         2.91624         
W717    3470.07         3481.65         0.144373        0.996675        68.7889         4.9469          
W718    3472.04         3484.88         0.149248        0.996316        36.1506         1.25704         
W719    3473.87         3481.75         0.156784        0.997738        48.7413         1.78858         
W720    3475.57         3460.28         0.156848        1.00442         74.4738         2.26226         
W721    3477.12         3476.33         0.142067        1.00023         57.2183         1.33785         
W722    3478.53         3478.5          0.148209        1.00001         73.5794         3.03252         
W723    3479.81         3478.16         0.161908        1.00047         48.429          1.00146         
W724    3480.94         3476.54         0.159566        1.00127         67.728          5.93072         
W725    3481.94         3477.36         0.139933        1.00132         51.0844         0.126659        
W726    3482.79         3478.97         0.128765        1.0011          63.8305         0.311772        
W727    3483.5          3482.35         0.165921        1.00033         76.5528         1.02316         
W728    3484.07         3484.07         0.136028        0.999998        75.9283         0.966647        
W729    3484.49         3484.77         0.141671        0.99992         66.7489         0.520989        
W730    3484.78         3484.93         0.155956        0.999957        70.2728         0.293433        
W731    3484.92         3485.17         0.145508        0.999927        76.4216         0.627862        
W732    3484.92         3484.57         0.172113        1.0001          66.3095         0.519762        
W733    3484.78         3484.67         0.136848        1.00003         77.4096         1.51038         
W734    3484.49         3484.68         0.149685        0.999947        83.9706         1.53793         
W735    3484.07         3484.57         0.137296        0.999855        75.2524         1.23063         
W736    3483.5          3483.09         0.153647        1.00012         68.1604         1.11907         
W737    3482.79         3485.36         0.132234        0.999263        61.9362         1.3421          
W738    3481.94         3481.79         0.145194        1.00004         64.2741         1.008           
W739    3480.94         3481.25         0.161366        0.999911        51.7822         1.15946         
W740    3479.81         3477.68         0.151004        1.00061         70.1608         0.38772         
W741    3478.53         3479.22         0.15078         0.999803        57.8167         2.09259         
W742    3477.12         3477.81         0.146826        0.999802        43.7539         1.02878         
W743    3475.57         3483.39         0.148818        0.997755        57.6434         0.224452        
W744    3473.87         3476.38         0.139504        0.999278        42.8672         3.28328         
W745    3472.04         3482.48         0.147224        0.997003        42.9828         2.23268         
W746    3470.07         3467.18         0.13678         1.00083         18.5135         2.91581         
W747    3467.97         3464.5          0.14252         1.001           39.1665         1.3368          
W748    3465.73         3197.82         0.142205        1.08378         22.3143         2.50653         
W749    3465.03         3477.67         0.144605        0.996366        45.9565         4.27257         
W750    3467.27         3505.03         0.14614         0.989225        14.9443         0.389569        
W751    3469.37         3512.17         0.152795        0.987814        32.5176         2.79767         
W752    3471.34         3033.04         0.109559        1.14451         90.6826         0.462383        
W753    3473.17         3485.78         0.148587        0.996382        42.3121         1.6994          
W754    3474.86         3476.19         0.148308        0.999618        51.7276         0.78718         
W755    3476.42         3477.04         0.141602        0.999819        64.8194         1.4706          
W756    3477.83         3480.53         0.157846        0.999223        80.1953         0.217297        
W757    3479.1          3477.52         0.153375        1.00045         55.4842         2.20903         
W758    3480.23         3478.96         0.15589         1.00037         70.42           0.591867        
W759    3481.23         3480.78         0.15537         1.00013         70.3085         0.348034        
W760    3482.08         3481.64         0.12548         1.00013         73.4985         2.78526         
W761    3482.79         3482.68         0.137193        1.00003         71.4279         1.16399         
W762    3483.36         3486.93         0.137485        0.998976        75.2165         0.404903        
W763    3483.78         3483.77         0.144877        1               62.9633         5.0136          
W764    3484.07         3484.17         0.136465        0.99997         63.3594         0.987011        
W765    3484.21         3483.7          0.139084        1.00015         62.4391         1.0186          
W766    3484.21         3484.4          0.125941        0.999944        67.575          2.0389          
W767    3484.07         3483.97         0.141001        1.00003         81.8685         2.4041          
W768    3483.78         3484.89         0.149493        0.999683        75.5474         1.042           
W769    3483.36         3483.37         0.149853        0.999996        68.2881         2.37            
W770    3482.79         3482.43         0.14328         1.0001          69.0828         2.07438         
W771    3482.08         3481.44         0.137065        1.00018         64.111          0.290925        
W772    3481.23         3481.36         0.142177        0.999962        65.5457         1.28204         
W773    3480.23         3480.49         0.135353        0.999927        66.5142         1.37245         
W774    3479.1          3479.25         0.148183        0.999958        70.7914         3.29421         
W775    3477.83         3481.17         0.155479        0.999041        52.1895         0.272287        
W776    3476.42         3486.9          0.144895        0.996993        41.8761         4.3802          
W777    3474.86         3478.06         0.155877        0.999081        46.0081         1.57502         
W778    3473.17         3469.01         0.1398          1.0012          52.9981         0.158972        
W779    3471.34         3470.11         0.137711        1.00036         42.392          0.323139        
W780    3469.37         3455.81         0.138453        1.00393         73.3836         0.948039        
W781    3467.27         3445.49         0.149701        1.00632         29.6594         0.647046        
W782    3465.03         3524.46         0.143928        0.983138        41.1123         2.27798         
W783    3464.19         3523.38         0.133398        0.9832          35.728          0.697632        
W784    3466.43         3483.13         0.103748        0.995205        17.3353         3.24099         
W785    3468.53         3488.36         0.11651         0.994317        43.9042         2.59241         
W786    3470.5          3474.39         0.113901        0.998879        80.2919         2.18797         
W787    3472.33         3487.31         0.119492        0.995704        27.0315         0.866257        
W788    3474.02         3479.24         0.127072        0.998498        90.7771         3.4898          
W789    3475.57         3693.85         0.135756        0.940907        93.2864         2.01246         
W790    3476.98         3476.37         0.129561        1.00018         76.219          2.07126         
W791    3478.25         3474.26         0.172762        1.00115         48.5123         3.54976         
W792    3479.39         3479.84         0.119944        0.99987         56.93           1.14644         
W793    3480.38         3478.34         0.123541        1.00059         76.173          1.82164         
W794    3481.23         3483.06         0.119356        0.999474        65.7898         0.440993        
W795    3481.94         3481.71         0.124469        1.00007         63.1061         1.50478         
W796    3482.51         3482.44         0.130165        1.00002         66.2946         0.39155         
W797    3482.93         3483.18         0.126147        0.999929        67.7089         0.534942        
W798    3483.22         3483.6          0.133822        0.99989         63.7547         2.56094         
W799    3483.36         3483.32         0.124998        1.00001         61.641          0.523987        
W800    3483.36         3483.66         0.121625        0.999914        61.7548         0.827004        
W801    3483.22         3483.57         0.126065        0.999899        72.5808         1.47847         
W802    3482.93         3480.1          0.132059        1.00081         84.0419         4.01285         
W803    3482.51         3482.2          0.149147        1.00009         71.3877         0.682179        
W804    3481.94         3483.75         0.126421        0.999479        56.5554         1.54595         
W805    3481.23         3472.07         0.135118        1.00264         73.7694         1.95418         
W806    3480.38         3479.97         0.144849        1.00012         70.12           1.42734         
W807    3479.39         3480.68         0.146377        0.99963         51.3082         0.622916        
W808    3478.25         3482.38         0.132929        0.998816        25.4782         1.96538         
W809    3476.98         3477.72         0.153972        0.999788        96.7965         0.461442        
W810    3475.57         3476.65         0.122307        0.999689        56.3646         2.78539         
W811    3474.02         3474.31         0.154206        0.999915        87.5236         1.28252         
W812    3472.33         3475.61         0.131955        0.999055        80.5626         2.81403         
W813    3470.5          3464.59         0.162835        1.0017          46.6324         1.64321         
W814    3468.53         3472.2          0.136032        0.998942        68.7038         1.13103         
W815    3466.43         3486.17         0.126241        0.994338        13.7352         1.80106         
W816    3464.19         3352.43         0.141552        1.03334         200             0.554001        
W817    3463.21         3564.67         0.145307        0.971538        27.414          0.459774        
W818    3465.45         3514.39         0.123521        0.986075        31.5974         3.68534         
W819    3467.55         3458.93         0.129908        1.00249         51.8564         1.14659         
W820    3469.52         3475.66         0.128878        0.998233        68.0434         2.99687         
W821    3471.34         3456.19         0.132111        1.00438         74.9517         0.511292        
W822    3473.03         3464.89         0.134389        1.00235         70.0333         2.02464         
W823    3474.58         3431.83         0.151431        1.01246         86.9181         1.04183         
W824    3475.99         3481.78         0.13878         0.99834         47.8936         0.735444        
W825    3477.27         3477.89         0.164802        0.999822        68.9438         1.20523         
W826    3478.4          3478            0.136218        1.00012         75.3334         6.71084         
W827    3479.39         3480.67         0.139111        0.999632        44.9815         0.65435         
W828    3480.24         3481.15         0.127753        0.999739        74.4313         0.51249         
W829    3480.95         3480.7          0.167084        1.00007         70.5392         0.957685        
W830    3481.51         3480.28         0.154108        1.00035         72.7055         4.07386         
W831    3481.94         3482.68         0.122012        0.999788        86.856          1.27806         
W832    3482.22         3479.93         0.131445        1.00066         76.2595         2.89691         
W833    3482.37         3489.1          0.129348        0.998069        54.8429         1.13717         
W834    3482.37         3482.4          0.139589        0.999991        70.8658         1.58691         
