Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W413    3473.87         3475.95         0.130208        0.999403        63.6549         2.44975         
W414    3475.57         3477.85         0.136007        0.999342        56.7717         2.64916         
W415    3477.12         3478.81         0.130138        0.999515        76.4261         4.77359         
W416    3478.53         3483.01         0.123059        0.998714        53.4677         1.69958         
W417    3479.81         3478.55         0.177072        1.00036         43.4055         0.189062        
W418    3480.94         3483.26         0.124975        0.999333        64.7365         6.2633          
W419    3481.94         3482.78         0.12901         0.999757        66.6766         1.11932         
W420    3482.79         3478.89         0.130821        1.00112         68.8382         3.4084          
W421    3483.5          3481.61         0.132105        1.00054         66.7982         0.703938        
W422    3484.07         3484.65         0.123581        0.999832        65.5103         0.630148        
W423    3484.49         3484.48         0.127228        1               61.0515         4.16726         
W424    3484.78         3484.96         0.136631        0.999947        66.4348         1.37773         
W425    3484.92         3484.34         0.144998        1.00017         62.8587         4.27697         
W426    3484.92         3485.74         0.141259        0.999764        66.7045         1.10736         
W427    3484.78         3484.91         0.145751        0.999962        84.2765         1.22493         
W428    3484.49         3484.18         0.131275        1.00009         94.2153         4.67129         
W429    3484.07         3487.98         0.128405        0.998877        62.221          2.51619         
W430    3483.5          3481.23         0.152712        1.00065         66.2257         3.28355         
W431    3482.79         3479.71         0.134837        1.00088         69.1525         0.672592        
W432    3481.94         3483.71         0.133742        0.99949         74.931          1.6159          
W433    3480.94         3484.56         0.138379        0.998963        95.2222         1.6752          
W434    3479.81         3472.53         0.145207        1.0021          74.8482         0.359008        
W435    3478.53         3478.17         0.134712        1.0001          75.5262         0.0848221       
W436    3477.12         3475.74         0.145095        1.0004          69.7751         1.88694         
W437    3475.57         3483.12         0.134731        0.997831        58.8731         0.675552        
W438    3473.87         3475.9          0.139165        0.999418        64.7342         3.08612         
W439    3472.04         3466.07         0.13286         1.00172         87.63           1.21378         
W440    3470.07         3468.91         0.134864        1.00034         45.1593         1.22804         
W441    3467.97         3475.06         0.13478         0.997959        49.6948         5.38384         
W442    3465.73         14575.2         0.157552        0.5             199.948         1.60534         
W443    3466.28         3516.4          0.140683        0.985749        52.688          1.60999         
W444    3468.53         3477.36         0.130978        0.99746         65.9467         1.91799         
W445    3470.64         3452.13         0.14204         1.00536         112.267         0.540473        
W446    3472.6          3597.11         0.130212        0.965388        114.478         1.81606         
W447    3474.44         3503.47         0.132136        0.991713        84.6681         2.20603         
W448    3476.13         3463.76         0.138798        1.00357         54.2834         1.08681         
W449    3477.68         3470.86         0.126495        1.00197         38.1833         0.0696041       
W450    3479.1          3477.14         0.136923        1.00056         60.6412         0.950478        
W451    3480.37         3470.49         0.141232        1.00285         78.1695         0.698037        
W452    3481.51         3480.83         0.132942        1.00019         81.8953         2.16424         
W453    3482.5          3480.95         0.148564        1.00044         75.2432         0.196148        
W454    3483.35         3479.39         0.135999        1.00114         63.3242         0.575061        
W455    3484.06         3483.67         0.136089        1.00011         80.2862         1.94782         
W456    3484.63         3487.31         0.134495        0.999232        71.9411         1.53666         
W457    3485.06         3479.95         0.141764        1.00147         65.9087         3.07246         
W458    3485.34         3489.27         0.134469        0.998876        73.7883         1.14184         
W459    3485.49         3484.9          0.157051        1.00017         69.1422         1.64089         
W460    3485.49         3491.42         0.139875        0.998299        76.7125         1.49006         
W461    3485.34         3484.1          0.158438        1.00036         104.943         8.29775         
W462    3485.06         3484.85         0.144166        1.00006         87.3934         0.330642        
W463    3484.63         3485.57         0.136739        0.999731        62.7652         2.5642          
W464    3484.06         3486.36         0.132288        0.999341        58.874          2.38034         
W465    3483.35         3484.19         0.132768        0.999759        67.88           0.654273        
W466    3482.5          3482.21         0.12808         1.00008         78.6626         4.41385         
W467    3481.51         3481.29         0.145826        1.00006         63.6461         0.375887        
W468    3480.37         3482.95         0.160835        0.999261        71.9019         2.21074         
W469    3479.1          3478.92         0.151112        1.00005         72.1924         2.20905         
W470    3477.68         3482.64         0.13568         0.998576        41.4274         1.66918         
W471    3476.13         3476.71         0.133221        0.999833        58.3452         0.13305         
W472    3474.44         3487.95         0.134954        0.996126        35.7074         0.301125        
W473    3472.6          3472.41         0.135016        1.00006         43.7797         1.63291         
W474    3470.64         3471.76         0.134804        0.999677        63.4774         3.51152         
W475    3468.53         3538.98         0.148124        0.980092        126.782         2.76094         
W476    3466.28         3492.26         0.148948        0.992561        36.0443         1.05729         
W477    3466.7          3443.62         0.179069        1.0067          13.6415         2.40842         
W478    3468.95         3490.48         0.129706        0.993832        31.1759         0.466791        
W479    3471.06         3421.3          0.124457        1.01454         29.58           1.79349         
W480    3473.03         3477.93         0.140328        0.998591        69.8226         0.700038        
W481    3474.86         3474.81         0.149712        1.00002         47.8837         4.36934         
W482    3476.55         3486.61         0.141786        0.997117        41.0607         1.79866         
W483    3478.11         3473.92         0.147622        1.00121         67.737          0.318926        
W484    3479.52         3476.76         0.142859        1.00079         78.713          3.5914          
W485    3480.8          3483.1          0.131773        0.999339        61.9869         0.864103        
W486    3481.93         3480.91         0.129575        1.00029         82.2167         2.1229          
W487    3482.93         3481.1          0.130886        1.00052         78.6893         2.71735         
W488    3483.78         3487.92         0.115373        0.998812        82.8557         0.439126        
W489    3484.49         3484.51         0.130524        0.999993        87.8474         4.90404         
W490    3485.06         3484.93         0.134746        1.00004         85.4743         1.78887         
W491    3485.48         3490.14         0.131717        0.998666        67.1165         6.96813         
W492    3485.77         3473.77         0.163114        1.00346         76.2665         1.84206         
W493    3485.91         3467.86         0.158328        1.00521         86.8142         3.79868         
W494    3485.91         3456.58         0.156534        1.00849         83.9498         10.8717         
W495    3485.77         3471.63         0.144782        1.00407         96.3979         1.76236         
W496    3485.48         3482.14         0.137324        1.00096         102.729         8.48813         
W497    3485.06         3483.67         0.140952        1.0004          77.6568         0.878011        
W498    3484.49         3484.65         0.135314        0.999953        65.0455         1.39507         
W499    3483.78         3483.64         0.154084        1.00004         63.3643         0.808116        
W500    3482.93         3480.23         0.135426        1.00078         77.8334         0.899835        
W501    3481.93         3479.49         0.134179        1.0007          68.104          0.670245        
W502    3480.8          3481.62         0.139862        0.999763        80.6609         0.904611        
W503    3479.52         3480.55         0.141903        0.999705        39.4759         1.40618         
W504    3478.11         3468.58         0.14024         1.00275         56.6824         0.480395        
W505    3476.55         3477.74         0.138259        0.999659        58.5493         0.322949        
W506    3474.86         3478.19         0.134157        0.999042        69.6484         1.82233         
W507    3473.03         3462.48         0.141121        1.00305         70.0885         0.762165        
W508    3471.06         3444.66         0.132737        1.00766         131.626         0.27465         
W509    3468.95         3476.57         0.125407        0.997808        55.9381         1.87609         
W510    3466.7          3514.01         0.143838        0.986539        77.23           3.13271         
W511    3466.98         3503.82         0.143493        0.989488        58.7009         0.332248        
W512    3469.23         3455.89         0.164749        1.00386         64.2331         2.69142         
W513    3471.34         3476.55         0.140095        0.9985          64.3709         0.157985        
W514    3473.31         3479.5          0.143811        0.99822         53.086          2.306           
W515    3475.14         3476.87         0.141585        0.999502        79.4443         0.720048        
W516    3476.83         3466.95         0.153357        1.00285         80.0602         0.606384        
W517    3478.39         3486.35         0.14264         0.997715        52.6687         0.720782        
W518    3479.81         3478.22         0.147726        1.00046         63.6595         1.11158         
W519    3481.08         3480.79         0.148271        1.00008         81.1581         0.962438        
W520    3482.22         3481.54         0.144014        1.00019         65.4126         1.2372          
W521    3483.21         3484.8          0.129221        0.999543        70.8473         0.12401         
W522    3484.06         3478.03         0.156818        1.00174         71.8435         2.82365         
W523    3484.77         3486.71         0.151608        0.999444        71.2122         2.03684         
W524    3485.34         3489.32         0.143913        0.99886         76.3437         3.50803         
W525    3485.77         3469.13         0.192799        1.0048          68.4636         0.502676        
W526            3486.05         3530.94         0.987287        100.205         1.26584         
W527            3486.2          3608.4          0.966135        112.439         1.18833         
W528            3486.2          3553.31         0.981114        174.599         1.07648         
W529            3486.05         3605.44         0.966886        127.287         4.48556         
W530    3485.77         3469.03         0.134393        1.00482         86.0688         1.3121          
W531    3485.34         3485.66         0.141115        0.99991         72.8439         1.94023         
W532    3484.77         3484.4          0.144566        1.00011         65.5702         1.88986         
W533    3484.06         3484.81         0.152704        0.999785        63.236          4.19378         
W534    3483.21         3479.89         0.132478        1.00096         71.1619         5.56986         
W535    3482.22         3483.19         0.131553        0.999721        68.8009         1.01886         
W536    3481.08         3474.52         0.148469        1.00189         65.5521         1.14887         
W537    3479.81         3478.92         0.144162        1.00025         76.9503         1.79941         
W538    3478.39         3480.14         0.138645        0.999498        66.8499         0.348831        
W539    3476.83         3478.31         0.138718        0.999576        54.4395         0.3077          
W540    3475.14         3480.53         0.144009        0.998451        62.6605         0.751058        
W541    3473.31         3461.86         0.123714        1.00331         81.3241         0.375246        
W542    3471.34         3476.6          0.135758        0.998486        75.7865         1.14425         
W543    3469.23         427418          0.140938        0.5             199.979         2.12485         
W544    3466.98         3558.76         0.150176        0.97421         54.4836         1.16604         
W545    3467.12         3502.17         0.146588        0.989993        55.3317         1.44371         
W546    3469.37         3499.77         0.146009        0.991314        24.1526         2.31326         
W547    3471.48         3482.62         0.139676        0.996799        46.2393         1.34519         
W548    3473.45         3487.91         0.141139        0.995853        39.7396         0.869267        
W549    3475.28         3476.51         0.130318        0.999647        66.1185         0.465805        
W550    3476.98         3475.42         0.147979        1.00045         65.4033         0.614389        
W551    3478.53         3477.98         0.155018        1.00016         65.9856         1.94087         
W552    3479.95         3498.3          0.157556        0.994753        29.2496         1.28268         
W553    3481.22         3477.88         0.150586        1.00096         77.8538         0.912289        
W554    3482.36         3482.75         0.137571        0.999888        65.5955         1.46038         
W555    3483.35         3485.82         0.118501        0.999292        63.5286         0.224948        
W556    3484.2          3485.76         0.139362        0.999553        61.1066         0.682385        
W557    3484.92         3487.64         0.136866        0.99922         63.1973         4.82048         
W558    3485.48         3485.46         0.1489          1.00001         65.3662         3.8542          
W559    3485.91         3466.27         0.150253        1.00567         93.2647         1.43667         
W560            3486.2          3621.41         0.962662        125.377         3.66533         
W563            3486.2          3634.4          0.959223        121.883         0.487681        
W564    3485.91         3463.51         0.150234        1.00647         95.2067         11.7277         
W565    3485.48         3485.35         0.154327        1.00004         68.1596         1.37473         
W566    3484.92         3486.8          0.143156        0.999459        70.92           3.29678         
W567    3484.2          3483.71         0.153483        1.00014         67.5852         2.75204         
W568    3483.35         3487.62         0.151357        0.998775        55.7738         0.596729        
W569    3482.36         3482.44         0.137906        0.999975        84.6558         0.765027        
W570    3481.22         3482.04         0.148091        0.999766        80.7373         0.609705        
W571    3479.95         3481.73         0.142348        0.999488        74.779          1.73634         
W572    3478.53         3476.7          0.134681        1.00053         81.8593         0.386403        
W573    3476.98         3477.24         0.138974        0.999925        56.5294         2.93876         
W574    3475.28         3475.94         0.140354        0.999811        52.2401         1.81993         
W575    3473.45         3473.73         0.150335        0.999919        65.9353         2.35327         
W576    3471.48         3487.73         0.135644        0.995341        43.5529         0.973213        
W577    3469.37         3052.78         0.133788        1.13646         56.8567         1.33063         
W578    3467.12         3134.74         0.12459         1.10603         45.9227         3.74541         
W579    3467.12         3525.48         0.149697        0.983446        39.0749         2.10619         
W580    3469.37         3220.56         0.124349        1.07726         57.8685         4.00539         
W581    3471.48         3483.29         0.147217        0.996607        89.2769         0.768166        
W582    3473.45         3474            0.141609        0.99984         57.4545         3.06503         
W583    3475.28         3474.71         0.140104        1.00016         70.2997         1.66858         
W584    3476.98         3478.36         0.148205        0.999603        83.8817         0.939001        
W585    3478.53         3478.68         0.141877        0.999958        65.1221         1.45029         
W586    3479.95         3477.52         0.141492        1.0007          63.9162         3.12052         
W587    3481.22         3481.62         0.164801        0.999886        65.2641         1.87037         
W588    3482.36         3482.81         0.142644        0.99987         66.59           0.359747        
W589    3483.35         3482.77         0.157471        1.00017         66.2754         5.17904         
W590    3484.2          3479.76         0.169117        1.00128         65.1473         2.0174          
W591    3484.92         3484.77         0.159551        1.00004         62.7943         0.408775        
W592    3485.48         3488.48         0.144017        0.999141        65.3233         2.28597         
W593    3485.91         3461.55         0.163661        1.00704         96.7917         17.7501         
W594            3486.2          3608.44         0.966125        186.372         1.71829         
W597            3486.2          3541.49         0.984387        181.005         0.901148        
W598    3485.91         3457.45         0.159452        1.00823         100.877         6.60381         
W599    3485.48         3487.26         0.150973        0.99949         87.5632         2.31606         
W600    3484.92         3483.85         0.147232        1.0003          65.5623         0.483406        
W601    3484.2          3487.61         0.139571        0.999024        65.4261         0.562382        
W602    3483.35         3483.32         0.138015        1.00001         64.4199         3.66229         
W603    3482.36         3481.88         0.131285        1.00014         79.372          0.881556        
W604    3481.22         3481.14         0.144113        1.00002         68.4369         0.91237         
W605    3479.95         3477.81         0.164138        1.00061         70.4145         1.11057         
W606    3478.53         3484.41         0.147775        0.998313        27.9963         1.14662         
W607    3476.98         3475.88         0.143872        1.00032         59.5085         2.9732          
W608    3475.28         3469.68         0.144122        1.00162         65.6816         0.845194        
W609    3473.45         3476.67         0.139404        0.999074        58.8319         5.35948         
W610    3471.48         3476.56         0.142291        0.998539        64.007          2.16342         
W611    3469.37         3490            0.144969        0.994087        53.0356         2.85631         
W612    3467.12         3595.5          0.161257        0.964296        17.6519         0.333731        
W613    3466.98         3603.37         0.145062        0.962151        8.14147         4.29257         
W614    3469.23         3486.89         0.13262         0.994935        37.0642         0.509342        
W615    3471.34         3516.12         0.134357        0.987263        50.9945         1.8009          
W616    3473.31         3468.87         0.134199        1.00128         61.269          1.02734         
W617    3475.14         3475.38         0.134026        0.999932        69.5186         3.31442         
W618    3476.83         3471.27         0.154059        1.0016          49.2447         3.15873         
W619    3478.39         3478.64         0.134258        0.999928        59.9793         0.629275        
W620    3479.81         3479.09         0.140022        1.0002          74.523          3.04732         
W621    3481.08         3488.48         0.129228        0.99788         47.6692         1.52353         
W622    3482.22         3480.79         0.133886        1.00041         89.9421         0.521479        
W623    3483.21         3484.25         0.146196        0.999703        64.6945         0.11701         
W624    3484.06         3484.56         0.149131        0.999858        71.2414         1.58113         
W625    3484.77         3483.48         0.155957        1.00037         65.6089         3.27593         
W626    3485.34         3488.22         0.141824        0.999175        68.7677         2.96619         
W627    3485.77         3475.62         0.165427        1.00292         70.8178         0.215477        
W628            3486.05         3485.95         1.00003         102.197         8.4049          
W629            3486.2          3601.48         0.96799         113.614         2.24441         
W630            3486.2          3611.7          0.965253        131.703         0.88039         
W631            3486.05         3582.64         0.973038        142.983         15.9194         
W632    3485.77         3468.71         0.143829        1.00492         94.7836         4.67038         
W633    3485.34         3484.77         0.156418        1.00017         93.2688         7.41646         
W634    3484.77         3486.97         0.14379         0.999369        71.561          1.0236          
W635    3484.06         3478.86         0.156118        1.0015          59.6477         3.3678          
W636    3483.21         3482.64         0.151771        1.00016         59.581          0.928596        
W637    3482.22         3480.78         0.145102        1.00041         66.1793         0.147636        
W638    3481.08         3477.94         0.154856        1.0009          64.5316         0.171335        
W639    3479.81         3477.34         0.158467        1.00071         71.9297         3.21295         
W640    3478.39         3478.44         0.147873        0.999985        63.431          3.12711         
W641    3476.83         3474.91         0.141363        1.00056         51.1106         1.07325         
W642    3475.14         3474.74         0.148591        1.00012         68.5094         0.261581        
W643    3473.31         3466.17         0.141426        1.00206         85.6103         1.85307         
W644    3471.34         3485.41         0.134401        0.995964        15.2645         1.00354         
W645    3469.23         3491.67         0.149538        0.993574        88.8505         3.22448         
W646    3466.98         3594.03         0.148833        0.964651        23.5737         0.492048        
W647    3466.7          3531.41         0.16754         0.981678        33.8412         1.78096         
W648    3468.95         3470.8          0.144505        0.999465        15.8032         1.70299         
W649    3471.06         3482.41         0.143919        0.996741        42.8968         2.28668         
W650    3473.03         3449.4          0.138133        1.00685         55.4478         2.94002         
W651    3474.86         3468.42         0.137342        1.00186         51.8911         0.672836        
W652    3476.55         3474.95         0.137568        1.00046         40.1964         3.40193         
W653    3478.11         3478.79         0.129477        0.999805        61.2023         2.74195         
W654    3479.52         3479.47         0.130328        1.00001         70.6284         2.77174         
W655    3480.8          3479.69         0.141628        1.00032         64.7019         1.35294         
W656    3481.93         3475.12         0.149112        1.00196         59.642          0.879145        
W657    3482.93         3476.66         0.156108        1.0018          64.5276         2.31591         
W658    3483.78         3478.84         0.15014         1.00142         64.1482         0.220916        
W659    3484.49         3482.8          0.142138        1.00049         71.6586         1.35862         
W660    3485.06         3483.12         0.148883        1.00056         63.7493         2.80492         
W661    3485.48         3486.82         0.147161        0.999618        74.3665         0.201663        
W662    3485.77         3476.95         0.135298        1.00254         90.637          2.12664         
W663    3485.91         3469.76         0.147248        1.00465         87.8741         0.384959        
W664    3485.91         3456.22         0.160678        1.00859         83.9467         5.75405         
W665    3485.77         3468.19         0.160875        1.00507         81.8233         0.860917        
W666    3485.48         3481.83         0.146269        1.00105         77.0626         1.5979          
W667    3485.06         3484.95         0.148498        1.00003         75.5844         3.01775         
W668    3484.49         3485.1          0.143347        0.999825        62.2275         0.995627        
W669    3483.78         3485.58         0.150507        0.999483        61.8404         2.15291         
W670    3482.93         3482.01         0.156105        1.00026         61.117          3.06396         
W671    3481.93         3480.45         0.15379         1.00043         65.4068         0.326179        
W672    3480.8          3480.09         0.15328         1.0002          81.9113         0.635999        
W673    3479.52         3479.39         0.152091        1.00004         56.3342         1.4153          
W674    3478.11         3471.03         0.163364        1.00204         56.3454         0.0488994       
W675    3476.55         3476.79         0.154744        0.999931        83.6987         0.459989        
W676    3474.86         3460.35         0.143517        1.00419         82.7187         3.02426         
W677    3473.03         3471.85         0.145024        1.00034         76.7167         1.39993         
W678    3471.06         3474.83         0.142268        0.998913        48.3333         1.55633         
W679    3468.95         3466.67         0.138459        1.00066         42.2149         1.72623         
W680    3466.7          3496.8          0.155473        0.991392        36.6145         1.1354          
W681    3466.28         3580.94         0.162645        0.967981        17.3933         0.846323        
W682    3468.53         3485.57         0.148258        0.99511         14.8323         0.453272        
W683    3470.64         3473.9          0.142175        0.999061        37.7422         3.98147         
W684    3472.6          3468.07         0.142852        1.00131         40.167          3.70587         
W685    3474.44         3484.88         0.141           0.997002        24.2961         2.4229          
W686    3476.13         3480.05         0.142293        0.998875        29.1466         0.0900403       
W687    3477.68         3467.24         0.143466        1.00301         81.5006         0.713551        
W688    3479.1          3478.54         0.142907        1.00016         70.6168         2.69572         
W689    3480.37         3479.38         0.142263        1.00029         66.0435         0.012825        
W690    3481.51         3474.43         0.144499        1.00204         61.116          1.90987         
W691    3482.5          3586.04         0.19432         0.971127        56.7706         1.94271         
W692    3483.35         3472.8          0.144529        1.00304         74.9807         0.208939        
W693    3484.06         3489.54         0.118966        0.99843         71.0927         1.16837         
W694    3484.63         3483.79         0.144118        1.00024         64.3551         0.106786        
W695    3485.06         3484.45         0.146001        1.00017         81.1766         0.957797        
W696    3485.34         3490.11         0.136834        0.998634        100.816         5.09342         
W697    3485.49         3476.74         0.239136        1.00252         71.5629         1.99833         
W698    3485.49         3494.19         0.145517        0.997508        76.3648         1.63371         
W699    3485.34         3485.05         0.148219        1.00008         91.1612         0.102802        
W700    3485.06         3485.51         0.146479        0.999872        97.1187         7.17527         
W701    3484.63         3484.26         0.149056        1.00011         71.184          1.48197         
W702    3484.06         3483.6          0.147248        1.00013         65.4808         5.44107         
W703    3483.35         3482.5          0.144239        1.00025         68.3684         6.38939         
W704    3482.5          3482.7          0.140249        0.999943        58.8754         0.271256        
W705    3481.51         3484.96         0.138421        0.999009        69.3661         1.19872         
W706    3480.37         3480.07         0.153778        1.00009         63.8154         0.908134        
W707    3479.1          3478.04         0.144228        1.0003          65.0321         0.910317        
W708    3477.68         3473.25         0.141756        1.00128         54.6706         4.14849         
W709    3476.13         3475.66         0.148362        1.00014         49.9316         1.37903         
W710    3474.44         3470.83         0.159294        1.00104         65.6667         0.208464        
W711    3472.6          3455.43         0.141912        1.00497         86.4744         0.32053         
W712    3470.64         3452.64         0.147629        1.00521         63.2915         2.40193         
W713    3468.53         3490.21         0.137003        0.993788        26.4575         1.15513         
W714    3466.28         3574.77         0.143583        0.969653        3.07905         1.67974e-05     
W715    3465.73         3503.38         0.144599        0.989252        16.3497         0.693502        
W716    3467.97         3490.53         0.142019        0.993536        46.748          2.80702         
W717    3470.07         3477.53         0.143951        0.997857        73.5034         1.0887          
W718    3472.04         3468.62         0.147789        1.00099         48.348          4.93683         
W719    3473.87         3469.99         0.155816        1.00112         60.5638         3.34014         
W720    3475.57         3486.56         0.157345        0.996847        42.2822         2.92606         
W721    3477.12         3477.24         0.142129        0.999967        56.8989         1.23148         
W722    3478.53         3478.59         0.148281        0.999983        75.3173         3.7824          
W723    3479.81         3479.19         0.161925        1.00018         47.7555         0.530695        
W724    3480.94         3477            0.159639        1.00113         67.3612         4.40314         
W725    3481.94         3478.3          0.140084        1.00105         52.1337         1.43187         
W726    3482.79         3481.28         0.128904        1.00043         64.3236         1.15312         
W727    3483.5          3478.19         0.165577        1.00153         84.7386         2.89551         
W728    3484.07         3484.82         0.136079        0.999784        76.2811         1.06681         
W729    3484.49         3486.92         0.141814        0.999303        65.8057         0.969116        
W730    3484.78         3483.6          0.155833        1.00034         70.9811         0.113784        
W731    3484.92         3491.8          0.145963        0.99803         76.3557         0.745428        
W732    3484.92         3477.2          0.171722        1.00222         74.7843         2.95112         
W733    3484.78         3488.69         0.137067        0.998879        78.1509         4.31953         
W734    3484.49         3483.63         0.149625        1.00025         83.9671         1.40622         
W735    3484.07         3486.02         0.137429        0.99944         75.6724         2.25786         
W736    3483.5          3480.61         0.153448        1.00083         71.4704         0.369359        
W737    3482.79         3488.15         0.132488        0.998462        63.4477         1.05847         
W738    3481.94         3480.32         0.145036        1.00047         63.6464         0.470874        
W739    3480.94         3480.46         0.161242        1.00014         53.0134         0.760427        
W740    3479.81         3477.54         0.151069        1.00065         71.5401         0.511415        
W741    3478.53         3478.36         0.150741        1.00005         58.8664         2.00675         
W742    3477.12         3475.77         0.146726        1.00039         45.5345         1.47097         
W743    3475.57         3468.02         0.148265        1.00218         50.4854         1.50534         
W744    3473.87         3454.37         0.138653        1.00565         87.9915         0.578386        
W745    3472.04         3478.61         0.147928        0.998113        82.3736         0.958397        
W746    3470.07         3468.17         0.136721        1.00055         17.4486         2.30651         
W747    3467.97         3459.96         0.14252         1.00231         43.5184         0.779408        
W748    3465.73         3197.82         0.142205        1.08378         22.3143         2.50653         
W749    3465.03         3503.82         0.144605        0.988929        7.60652         0.527564        
W750    3467.27         3473.87         0.14614         0.998101        43.1336         2.98942         
W751    3469.37         3468.05         0.148985        1.00038         30.7325         1.13144         
W752    3471.34         3423.47         0.136831        1.01398         102.116         1.1771          
W753    3473.17         3482.52         0.147655        0.997317        42.6536         1.28679         
W754    3474.86         3469.78         0.147676        1.00146         38.9042         1.07902         
W755    3476.42         3477.29         0.14166         0.999748        63.8107         1.80617         
W756    3477.83         3487.68         0.157564        0.997174        46.243          1.44574         
W757    3479.1          3488.33         0.153738        0.997355        42.3588         2.32006         
W758    3480.23         3474.52         0.155346        1.00164         70.2956         0.989984        
W759    3481.23         3477.71         0.155058        1.00101         63.2662         1.37075         
W760    3482.08         3482.06         0.125494        1               71.792          2.37903         
W761    3482.79         3481.87         0.137161        1.00026         70.594          0.907885        
W762    3483.36         3480.26         0.137366        1.00089         87.0405         0.380681        
W763    3483.78         3481.17         0.14467         1.00075         63.9223         2.97608         
W764    3484.07         3485.59         0.136565        0.999564        63.1598         0.48326         
W765    3484.21         3481.98         0.138904        1.00064         62.8939         0.58437         
W766    3484.21         3486.41         0.12606         0.999368        67.4136         3.69643         
W767    3484.07         3483.03         0.140916        1.0003          81.6418         2.47943         
W768    3483.78         3483.66         0.149452        1.00003         75.6729         1.32009         
W769    3483.36         3481.29         0.149679        1.00059         67.8375         1.52581         
W770    3482.79         3482.62         0.143258        1.00005         71.2091         1.78409         
W771    3482.08         3482.44         0.137068        0.999896        63.9448         0.300685        
W772    3481.23         3482.31         0.142218        0.999689        64.7104         1.54845         
W773    3480.23         3489.29         0.135546        0.997404        60.6109         2.1896          
W774    3479.1          3477.69         0.148028        1.00041         69.0823         2.98392         
W775    3477.83         3478.05         0.15543         0.999937        56.3074         0.365375        
W776    3476.42         3488.2          0.144907        0.996623        31.4229         5.15146         
W777    3474.86         3473.86         0.155689        1.00029         44.2371         1.00864         
W778    3473.17         3480.43         0.140159        0.997915        44.7626         0.174379        
W779    3471.34         3461.86         0.137259        1.00274         48.141          0.837252        
W780    3469.37         3447.14         0.137609        1.00645         67.8736         0.608321        
W781    3467.27         3441.87         0.149701        1.00738         32.1526         0.322069        
W782    3465.03         3524.46         0.143928        0.983138        41.1123         2.27798         
W783    3464.19         3517.24         0.133398        0.984917        62.3697         0.852305        
W784    3466.43         3481.45         0.103748        0.995684        18.9825         3.12408         
W785    3468.53         8753.27         0.115235        0.5             199.754         2.7468          
W786    3470.5          3466.64         0.112732        1.00111         50.0924         1.28022         
W787    3472.33         3489.7          0.119498        0.995022        29.2086         2.62155         
W788    3474.02         3479.84         0.127156        0.998327        99.2532         2.6514          
W789    3475.57         3476.27         0.135727        0.999798        68.2439         1.44775         
W790    3476.98         3475.2          0.129541        1.00051         70.0926         1.59662         
W791    3478.25         3478.83         0.173455        0.999834        46.6805         0.263224        
W792    3479.39         3482.49         0.120172        0.999108        65.343          0.845546        
W793    3480.38         3488.16         0.123649        0.99777         65.164          1.20282         
W794    3481.23         3480.2          0.119249        1.00029         66.5132         0.214254        
W795    3481.94         3484.39         0.12461         0.999297        61.5136         1.90247         
W796    3482.51         3482.96         0.130159        0.999869        67.208          0.586112        
W797    3482.93         3485.7          0.126284        0.999207        66.6664         2.50563         
W798    3483.22         3482.01         0.133731        1.00035         64.1237         2.60026         
W799    3483.36         3483.6          0.125014        0.99993         60.398          1.10153         
W800    3483.36         3484.92         0.121715        0.999553        61.9037         0.547327        
W801    3483.22         3483.24         0.126049        0.999993        72.7285         1.70569         
W802    3482.93         3483.23         0.132237        0.999913        77.6652         4.08867         
W803    3482.51         3479.83         0.148993        1.00077         74.242          0.317156        
W804    3481.94         3492.34         0.127132        0.99702         60.8188         3.56711         
W805    3481.23         3480.55         0.135332        1.0002          74.2359         2.53263         
W806    3480.38         3479.45         0.144797        1.00027         68.6691         1.42115         
W807    3479.39         3473.27         0.14599         1.00176         54.347          1.59552         
W808    3478.25         3487.15         0.133602        0.997449        42.4744         3.87648         
W809    3476.98         3483.85         0.153556        0.998028        73.2182         0.565565        
W810    3475.57         3484.3          0.122679        0.997496        65.3926         3.33416         
W811    3474.02         3467.52         0.153927        1.00188         86.936          0.928185        
W812    3472.33         3470.44         0.132078        1.00054         60.1072         0.691741        
W813    3470.5          3465.14         0.162963        1.00155         43.0804         1.33213         
W814    3468.53         3462.38         0.13588         1.00178         126.769         2.19152         
W815    3466.43         3486.96         0.126241        0.994113        13.2311         1.6761          
W816    3464.19         3484.91         0.141552        0.994053        57.7582         0.422278        
W817    3463.21         3564.67         0.145307        0.971538        27.414          0.459774        
W818    3465.45         3490.47         0.123521        0.992831        38.4605         3.93081         
W819    3467.55         3434.38         0.128647        1.00966         66.0059         0.582424        
W820    3469.52         3459.93         0.128375        1.00277         70.9989         0.28204         
W821    3471.34         3464.45         0.132775        1.00199         91.4155         1.14435         
W822    3473.03         3471.2          0.134748        1.00053         55.9508         0.525662        
W823    3474.58         3409.68         0.14936         1.01903         41.6178         0.667743        
W824    3475.99         3483.79         0.139162        0.997762        45.2463         1.21462         
W825    3477.27         3468.26         0.164118        1.0026          69.757          0.41188         
W826    3478.4          3486.75         0.136421        0.997604        90.4939         7.88452         
W827    3479.39         3480.72         0.139194        0.999617        44.4525         0.651156        
W828    3480.24         3478.6          0.127674        1.00047         69.274          0.417293        
W829    3480.95         3476.17         0.166773        1.00137         76.9111         0.360946        
W830    3481.51         3484.74         0.154249        0.999075        77.2097         6.13791         
